,well,BHP,Fluid_newest,Fluid_lowest,Fluid_median
1,MPG-14,160,2937.6333547030163,1730.97071932875,2175.929700820103
1,MPG-14,170,2925.170166685807,1723.6269119428694,2166.698112769765
1,MPG-14,180,2912.293605931709,1716.0395288559644,2157.160336061041
1,MPG-14,190,2899.003672440722,1708.2085700680352,2147.3163706939313
1,MPG-14,200,2885.300366212845,1700.1340355790815,2137.1662166684355
1,MPG-14,210,2871.183687248079,1691.8159253891038,2126.7098739845533
1,MPG-14,220,2856.653635546424,1683.254239498102,2115.9473426422855
1,MPG-14,230,2841.7102111078802,1674.4489779060757,2104.878622641632
1,MPG-14,240,2826.353413932447,1665.4001406130253,2093.503713982592
1,MPG-14,250,2810.5832440201243,1656.1077276189505,2081.822616665166
1,MPG-14,260,2794.399701370912,1646.5717389238514,2069.835330689354
1,MPG-14,270,2777.802785984811,1636.7921745277283,2057.541856055156
1,MPG-14,280,2760.792497861821,1626.7690344305809,2044.9421927625722
1,MPG-14,290,2743.368837001942,1616.5023186324092,2032.0363408116025
1,MPG-14,300,2725.531803405174,1605.9920271332135,2018.8243002022466
1,MPG-14,310,2707.281397071516,1595.2381599329933,2005.3060709345048
1,MPG-14,320,2688.6176180009693,1584.240717031749,1991.481653008377
1,MPG-14,330,2669.540466193533,1572.9996984294803,1977.351046423863
1,MPG-14,340,2650.049941649208,1561.5151041261875,1962.9142511809632
1,MPG-14,350,2630.1460443679935,1549.7869341218704,1948.1712672796773
1,MPG-14,360,2609.82877434989,1537.8151884165293,1933.1220947200056
1,MPG-14,370,2589.098131594897,1525.5998670101635,1917.7667335019476
1,MPG-14,380,2567.954116103015,1513.1409699027738,1902.105183625504
1,MPG-14,390,2546.396727874244,1500.4384970943597,1886.137445090674
1,MPG-14,400,2524.4259669085836,1487.4924485849215,1869.8635178974582
1,MPG-14,410,2502.041833206034,1474.3028243744589,1853.2834020458563
1,MPG-14,420,2479.2443267665953,1460.8696244629723,1836.3970975358684
1,MPG-14,430,2456.0334475902673,1447.1928488504614,1819.2046043674945
1,MPG-14,440,2432.4091956770503,1433.272497536926,1801.7059225407347
1,MPG-14,450,2408.371571026944,1419.1085705223666,1783.9010520555887
1,MPG-14,460,2383.9205736399485,1404.701067806783,1765.789992912057
1,MPG-14,470,2359.0562035160638,1390.0499893901747,1747.372745110139
1,MPG-14,480,2333.77846065529,1375.1553352725425,1728.6493086498351
1,MPG-14,490,2308.087345057627,1360.0171054538862,1709.6196835311455
1,MPG-14,500,2281.9828567230747,1344.6352999342057,1690.2838697540697
1,MPG-14,510,2255.464995651633,1329.0099187135008,1670.6418673186079
1,MPG-14,520,2228.5337618433027,1313.1409617917718,1650.69367622476
1,MPG-14,530,2201.189155298083,1297.0284291690182,1630.4392964725262
1,MPG-14,540,2173.431176015974,1280.6723208452406,1609.8787280619063
1,MPG-14,550,2145.2598239969757,1264.072636820439,1589.0119709929004
1,MPG-14,560,2116.6750992410884,1247.2293770946128,1567.8390252655088
1,MPG-14,570,2087.6770017483113,1230.142541667762,1546.3598908797303
