,Well,pf_pres,bhp,Fluid_newest_interpolated,Fluid_lowest_interpolated,Fluid_median_interpolated,well,WtOilVol,WtWaterCut,Oil_newest_ipr,Oil_lowest_ipr,Oil_median_ipr
138,MPB-37,2500,488.817432418263,801.8626494428906,988.3470554878313,543.6521064204773,MPB-37,539.888,2.6639999999999997,780.5010284617321,962.0174899296355,529.1692143054357
139,MPB-37,2550,488.2983374114199,803.0789957868159,989.8462802344973,544.4767729047825,MPB-37,539.888,2.6639999999999997,781.6849713390551,963.4767753290503,529.971911674599
140,MPB-37,2600,487.7792424045768,804.295342130741,991.345504981163,545.3014393890877,MPB-37,539.888,2.6639999999999997,782.868914216378,964.9360607284648,530.7746090437624
141,MPB-37,2650,487.2601473977337,805.5116884746661,992.8447297278288,546.1261058733929,MPB-37,539.888,2.6639999999999997,784.052857093701,966.3953461278794,531.5773064129257
142,MPB-37,2700,486.74105239089056,806.7280348185914,994.3439544744948,546.9507723576983,MPB-37,539.888,2.6639999999999997,785.236799971024,967.8546315272943,532.3800037820891
143,MPB-37,2750,486.22195738404747,807.9443811625165,995.8431792211605,547.7754388420035,MPB-37,539.888,2.6639999999999997,786.420742848347,969.3139169267088,533.1827011512526
144,MPB-37,2800,485.7028623772044,809.1607275064416,997.3424039678264,548.6001053263087,MPB-37,539.888,2.6639999999999997,787.60468572567,970.7732023261234,533.9853985204159
145,MPB-37,2850,485.1837673703613,810.3770738503667,998.8416287144922,549.424771810614,MPB-37,539.888,2.6639999999999997,788.788628602993,972.2324877255381,534.7880958895792
146,MPB-37,2900,484.66467236351815,811.593420194292,1000.3408534611582,550.2494382949193,MPB-37,539.888,2.6639999999999997,789.972571480316,973.6917731249529,535.5907932587427
147,MPB-37,2950,484.14557735667506,812.8097665382171,1001.8400782078239,551.0741047792245,MPB-37,539.888,2.6639999999999997,791.1565143576389,975.1510585243675,536.393490627906
148,MPB-37,3000,483.626482349832,814.0261128821422,1003.3393029544898,551.8987712635297,MPB-37,539.888,2.6639999999999997,792.340457234962,976.6103439237822,537.1961879970693
149,MPB-37,3050,483.10738734298883,815.2424592260676,1004.8385277011557,552.7234377478351,MPB-37,539.888,2.6639999999999997,793.5244001122851,978.0696293231969,537.9988853662327
150,MPB-37,3100,482.58829233614574,816.4588055699927,1006.3377524478215,553.5481042321403,MPB-37,539.888,2.6639999999999997,794.708342989608,979.5289147226115,538.8015827353961
151,MPB-37,3150,482.06919732930265,817.6751519139178,1007.8369771944873,554.3727707164455,MPB-37,539.888,2.6639999999999997,795.892285866931,980.9882001220262,539.6042801045594
152,MPB-37,3200,481.5501023224595,818.8914982578431,1009.3362019411533,555.1974372007508,MPB-37,539.888,2.6639999999999997,797.0762287442542,982.447485521441,540.4069774737227
153,MPB-37,3250,481.0310073156164,820.1078446017682,1010.8354266878191,556.022103685056,MPB-37,539.888,2.6639999999999997,798.260171621577,983.9067709208556,541.2096748428861
154,MPB-37,3300,480.51191230877333,821.3241909456933,1012.3346514344848,556.8467701693612,MPB-37,539.888,2.6639999999999997,799.4441144989,985.3660563202701,542.0123722120494
155,MPB-39,1800,420.4900916557232,334.24047124014913,110.52198279203725,214.67514538323408,MPB-39,224.26,1.3599999999999999,329.69480083128315,109.01888382606553,211.75556340602208
156,MPB-39,1850,417.33524254368933,336.80600629085274,111.37031818264438,216.3229309070878,MPB-39,224.26,1.3599999999999999,332.2254446052972,109.85568185536042,213.38093904675142
157,MPB-39,1900,414.1803934316555,339.3636987351618,112.2160602894228,217.96567930105215,MPB-39,224.26,1.3599999999999999,334.7483524323636,110.68992186948664,215.00134606255781
158,MPB-39,1950,411.0255443196217,341.92139117947085,113.06180239620119,219.6084276950165,MPB-39,224.26,1.3599999999999999,337.27126025943005,111.52416188361285,216.62175307836426
159,MPB-39,2000,407.87069520758786,344.4450097945569,113.89627744380786,221.22929123399885,MPB-39,224.26,1.3599999999999999,339.7605576613509,112.34728807057206,218.22057287321647
160,MPB-39,2050,404.715846095554,346.95221731521815,114.72532589932986,222.83961429573597,MPB-39,224.26,1.3599999999999999,342.23366715973117,113.16506146709897,219.80899554131395
161,MPB-39,2100,401.5609969835202,349.45942483587936,115.55437435485184,224.44993735747306,MPB-39,224.26,1.3599999999999999,344.70677665811144,113.98283486362587,221.39741820941146
162,MPB-39,2150,398.4061478714864,351.9411270153479,116.37498905945809,226.04387891158402,MPB-39,224.26,1.3599999999999999,347.15472768793916,114.79228920824946,222.96968215838646
163,MPB-39,2200,395.25129875945254,354.3978496123613,117.18734386372367,227.62177664109387,MPB-39,224.26,1.3599999999999999,349.5780388576332,115.59359598717703,224.526120478775
164,MPB-39,2250,392.0964496474187,356.8545722093748,117.99969866798925,229.19967437060373,MPB-39,224.26,1.3599999999999999,352.0013500273273,116.39490276610461,226.08255879916354
165,MPB-39,2300,388.94160053538485,359.2943579532258,118.80645302959503,230.76669393984326,MPB-39,224.26,1.3599999999999999,354.4079546850619,117.19068526839254,227.62826690226137
166,MPB-39,2350,385.786751423351,361.70059562659134,119.60211418260418,232.3121663371258,MPB-39,224.26,1.3599999999999999,356.78146752606966,117.97552542972076,229.15272087494088
167,MPB-39,2400,382.63190231131716,364.10683329995686,120.39777533561332,233.85763873440837,MPB-39,224.26,1.3599999999999999,359.1549803670774,118.76036559104898,230.67717484762042
168,MPB-39,2450,379.4770531992834,366.50470260819026,121.19066935421861,235.39773631877645,MPB-39,224.26,1.3599999999999999,361.52023865271883,119.54247625100125,232.19632710484112
169,MPB-39,2500,376.32220408724953,368.860455357908,121.96963685597136,236.91078338383176,MPB-39,224.26,1.3599999999999999,363.84395316504043,120.31084979473015,233.68879672981166
170,MPB-39,2550,373.16735497521574,371.2162081076257,122.74860435772408,238.423830448887,MPB-39,224.26,1.3599999999999999,366.167667677362,121.07922333845903,235.18126635478214
