,Well,pf_pres,bhp,Fluid_newest_interpolated,Fluid_lowest_interpolated,Fluid_median_interpolated,well,WtOilVol,WtWaterCut,Oil_newest_ipr,Oil_lowest_ipr,Oil_median_ipr
41,MPB-30,2300,1049.3615663597316,422.9280104668042,456.7895004032673,892.4681877086032,MPB-30,173.35151515151517,71.39696969696969,120.9702269938232,130.6556392214073,255.27294617519718
42,MPB-30,2350,1042.8194983189705,426.5891945342257,460.74381508485106,900.1940659400138,MPB-30,173.35151515151517,71.39696969696969,122.0174365820775,131.78669304805788,257.4827814669028
43,MPB-30,2400,1036.2774302782093,430.23373891978,464.68015783792947,907.8848308983554,MPB-30,173.35151515151517,71.39696969696969,123.05988671708499,132.91260635855204,259.6825732984721
44,MPB-30,2450,1029.7353622374483,433.8644973867168,468.6016109106792,915.5465046319496,MPB-30,173.35151515151517,71.39696969696969,124.09839366161273,134.03426076926974,261.87404415821135
45,MPB-30,2500,1023.1932941966872,437.4671960856491,472.4927576261034,923.1489662781938,MPB-30,173.35151515151517,71.39696969696969,125.12887466219523,135.1472466434179,264.04857856666285
46,MPB-30,2550,1016.6512261559261,441.05492594972395,476.3677370354449,930.7198404944577,MPB-30,173.35151515151517,71.39696969696969,126.15507412240743,136.25560817810805,266.2140780129451
47,MPB-30,2600,1010.109158115165,444.62838196441174,480.2272997677894,938.2605938481189,MPB-30,173.35151515151517,71.39696969696969,127.17719082915404,137.359560076005,268.37096197976956
48,MPB-30,2650,1003.567090074404,448.1730832256246,484.0558055137226,945.7406685470525,MPB-30,173.35151515151517,71.39696969696969,128.19108280505066,138.45462873466752,270.51049001259486
49,MPB-30,2700,997.0250220336429,451.7039985682201,487.86942157932725,953.1916520212388,MPB-30,173.35151515151517,71.39696969696969,129.20103159046758,139.54543849355366,272.64169707359014
50,MPB-30,2750,990.4829539928819,455.2189692144187,491.66581634551227,960.6089887897338,MPB-30,173.35151515151517,71.39696969696969,130.2064197095424,140.63132243894822,274.7632801571606
51,MPB-30,2800,983.9408859521208,458.7068559541523,495.4329587477087,967.96917274659,MPB-30,173.35151515151517,71.39696969696969,131.20406101064376,141.70883932180678,276.8685158046989
52,MPB-30,2850,977.3988179113596,462.18095677526844,499.18521146957664,975.300265478699,MPB-30,173.35151515151517,71.39696969696969,132.19775912126545,142.78209730488894,278.9654304804073
53,MPB-30,2900,970.8567498705986,465.6374420529778,502.918438269602,982.5941856620274,MPB-30,173.35151515151517,71.39696969696969,133.18641865266844,143.84991329778103,281.0517126807236
54,MPB-30,2950,964.3146818298376,469.068514271232,506.62421732806166,989.834478876806,MPB-30,173.35151515151517,71.39696969696969,134.16780927897454,144.9098784048356,283.122655942975
55,MPB-30,3000,957.7726137890764,472.4858005708689,510.3151067061928,997.0456808668378,MPB-30,173.35151515151517,71.39696969696969,135.14525671480098,145.9655846121138,285.18527823339645
56,MPB-30,3050,951.2305457483153,475.88380048008923,513.9851655400589,1004.2161844650002,MPB-30,173.35151515151517,71.39696969696969,136.11718765853223,147.01533265250356,287.2362595504587
57,MPB-30,3100,944.6884777075543,479.25805817686415,517.6295812547818,1011.3365869377016,MPB-30,173.35151515151517,71.39696969696969,137.08232761004308,148.05774598375413,289.27291042742326
58,MPB-30,3150,938.1464096667933,482.6185299550216,521.259107289176,1018.4278981856556,MPB-30,173.35151515151517,71.39696969696969,138.04352437107423,149.09590041522827,291.30124033255777
59,MPB-30,3200,931.6043416260321,485.95804449575263,524.8659981568825,1025.4749851986514,MPB-30,173.35151515151517,71.39696969696969,138.99872672713363,150.1275805031156,293.31692076636585
