,Well,Date,Slope,Intercept
97,MPI-15,2024-04-26,1.2450586862020367,-433.34130446828635
98,MPI-15,2024-04-29,16.66349671656695,-9257.657035238079
99,MPI-15,2024-04-30,1.408227141448486,-547.865410030726
100,MPI-15,2024-05-02,3.5609375315079133,-1776.2029104574606
101,MPI-15,2024-05-04,0.9868272161643243,-311.00163516086303
102,MPI-20,2024-03-10,0.9331037179223736,-44.40202356237224
103,MPI-20,2024-03-14,0.9352879775831167,-46.94069832798049
104,MPI-20,2024-03-23,1.0696979108061535,-92.83462241743109
105,MPI-20,2024-03-25,0.9718679071812697,-58.78817875268414
106,MPI-20,2024-03-27,1.057542254345281,-88.29403887643099
107,MPI-20,2024-04-04,0.9476460262753132,-48.69778313275588
108,MPI-20,2024-04-08,0.910818696125119,-35.318105032670886
109,MPI-20,2024-04-18,0.9360799369215926,-42.87132654926865
110,MPI-20,2024-04-20,0.9419163547228269,-44.95607945925198
111,MPI-20,2024-04-25,1.0555784094587686,-84.98837894285445
112,MPI-20,2024-04-29,0.9349574640688794,-45.7409129055786
113,MPI-27,2024-03-02,20.323341158600265,-8083.894600805043
114,MPI-27,2024-03-03,29.32356062149001,-11776.415584696426
115,MPI-27,2024-03-04,22.88309110016613,-9119.67820461023
116,MPI-27,2024-03-07,3.745637259312353,-1257.9805545609438
117,MPI-27,2024-03-11,6.532573458134383,-2396.300374930121
118,MPI-27,2024-03-14,8.494877511620412,-3196.2762479872904
119,MPI-27,2024-03-17,8.029263859587948,-3024.9983869109037
120,MPI-27,2024-03-18,12.39824245212533,-4821.495993816686
121,MPI-27,2024-03-19,7.5286413095155025,-2817.0760490277994
122,MPI-27,2024-03-20,6.794433117515262,-2514.1265464900025
123,MPI-27,2024-03-21,11.178490458652806,-4321.218765019178
124,MPI-27,2024-03-22,7.5281553769177,-2816.2484582759485
125,MPI-27,2024-03-23,8.574660168076901,-3251.740406759485
126,MPI-27,2024-03-24,9.580061811792724,-3668.740399966167
127,MPI-27,2024-03-25,10.999836296017302,-4246.851875590443
128,MPI-27,2024-03-26,5.415446797387508,-1945.3121932329773
129,MPI-27,2024-03-27,8.158813956907515,-3078.218941492085
130,MPI-27,2024-03-28,5.161339231041724,-1837.7183822766042
131,MPI-27,2024-03-29,8.621833929362511,-3274.011166656947
132,MPI-27,2024-03-30,12.823232420999032,-5015.10783517958
133,MPI-27,2024-03-31,3.669344620496105,-1224.014570165671
134,MPI-27,2024-04-01,13.384579169195225,-5227.802756178616
135,MPI-27,2024-04-02,2.6720231612651517,-814.8623156348735
136,MPI-27,2024-04-03,10.936375757343876,-4213.049705248177
137,MPI-27,2024-04-07,7.825344392510613,-2915.3326914823388
138,MPI-27,2024-04-09,1.0616557664221788,-150.7507443136506
139,MPI-27,2024-04-13,0.9475268832713425,-104.30798790421797
140,MPI-27,2024-04-14,7.813598603540745,-2892.3734880912957
141,MPI-27,2024-04-15,18.490245094321068,-7234.7092026627615
142,MPI-27,2024-04-17,2.275098031860109,-641.2944387566956
143,MPI-27,2024-04-18,10.943578184365833,-4162.594047681299
144,MPI-27,2024-04-19,8.64987566240998,-3231.97078194996
145,MPI-27,2024-04-20,7.8495843165130115,-2902.7996907380457
146,MPI-27,2024-04-21,1.4823483577604202,-318.4785060277859
147,MPI-27,2024-04-22,8.441057682866598,-3139.223251459315
148,MPI-27,2024-04-24,13.70393313616985,-5261.78009804493
149,MPI-27,2024-04-25,14.941497211369983,-5758.331506589163
150,MPI-27,2024-04-26,4.439780804326826,-1513.3700410953204
151,MPI-27,2024-04-27,2.5555044596485748,-752.4088043081928
152,MPI-27,2024-04-28,3.1007360777306983,-973.415062505933
153,MPI-27,2024-04-29,13.562035588194352,-5214.314360630707
154,MPI-27,2024-04-30,7.34899811653926,-2705.9801404030704
155,MPI-27,2024-05-01,4.527747447671361,-1567.5817804987707
156,MPI-27,2024-05-03,4.864627391400826,-1705.604610904055
157,MPI-27,2024-05-04,6.132654299546552,-2221.182333887048
158,MPI-27,2024-05-08,2.7536576378074664,-859.2864506201048
159,MPI-29,2024-03-03,1.3854367738286653,-491.6996344453238
160,MPI-29,2024-03-05,1.0573336660658532,-308.41000539307146
161,MPI-29,2024-03-09,1.1473467384630387,-363.05088573137635
162,MPI-29,2024-03-27,1.3724243245940562,-534.9089360893339
163,MPI-29,2024-03-28,1.8477552138623594,-824.0953823425119
164,MPI-29,2024-03-29,1.328827674834952,-508.943552228143
165,MPI-29,2024-03-31,1.5056994722807924,-613.5473741322124
166,MPI-29,2024-04-01,1.3850752024217559,-542.5936421894172
167,MPI-29,2024-04-02,1.2277523347643038,-445.81273325640103
168,MPI-29,2024-04-03,1.4316663583068423,-566.151251795376
169,MPI-29,2024-04-10,0.9360228121043751,-261.00020343007867
170,MPI-29,2024-04-16,1.5007711873138347,-569.6408297366224
171,MPI-29,2024-04-20,0.9164268953072667,-241.16994120048426
172,MPI-29,2024-04-24,1.2263075290709722,-406.65531717552864
173,MPI-29,2024-04-25,1.0934592667135201,-333.37158627608886
174,MPI-29,2024-04-29,1.3397597359477265,-505.67607668905276
175,MPI-29,2024-05-04,1.057172660519634,-363.1038967446523
176,MPI-29,2024-05-08,1.0735047649404277,-376.3491953935699
177,MPI-31,2024-03-25,1.6856984790942036,-798.3343386670132
178,MPI-31,2024-03-29,2.4914062165331976,-1292.0158066908195
179,MPI-31,2024-03-30,1.5970341550928475,-729.5863437020317
180,MPI-31,2024-04-04,4.752499946380755,-2659.5812005123566
181,MPI-31,2024-04-13,1.1888369216862218,-430.790004938024
182,MPI-31,2024-04-16,1.498126423981005,-599.6498533548028
183,MPI-31,2024-04-19,1.2953213248039168,-483.13489447624494
184,MPI-31,2024-04-25,2.595752501703604,-1228.7590349139566
185,MPI-31,2024-04-29,10.210530826714464,-5557.124276207363
186,MPI-31,2024-04-30,1.4219052003653239,-552.7066079964081
187,MPI-31,2024-05-01,2.462375798761113,-1139.3176083248256
188,MPI-33,2024-03-02,2.899980837095208,-1794.0099675000079
189,MPI-33,2024-03-03,6.786798093273815,-4569.503162303478
190,MPI-33,2024-03-04,14.557159165297259,-10125.357499794294
191,MPI-33,2024-03-05,5.232475543798381,-3465.5235218476723
192,MPI-33,2024-03-15,10.042851967511963,-6838.84564177219
193,MPI-33,2024-03-17,7.205507084147932,-4819.256356534526
194,MPI-33,2024-03-20,1.5614844148365696,-815.5517912282614
195,MPI-33,2024-03-24,7.265137821533952,-4810.154274166538
196,MPI-33,2024-03-25,7.37882844105284,-4875.39327995913
197,MPI-33,2024-03-29,3.8932019267128726,-2413.0067808970343
198,MPI-33,2024-03-30,7.1616106146229,-4685.3286267721405
199,MPI-33,2024-04-04,8.070157343048058,-5229.62277105544
200,MPI-33,2024-04-06,3.8985406247082697,-2369.379897800815
201,MPI-33,2024-04-16,4.897965920488925,-2935.5121000102495
202,MPI-33,2024-04-17,1.9220853490541143,-979.3075109494193
203,MPI-33,2024-04-19,1.9377125239976438,-986.0023837221044
204,MPI-33,2024-04-21,2.5620058729821795,-1380.0178653668038
205,MPI-33,2024-04-22,3.3516753004926745,-1892.642579187217
206,MPI-33,2024-04-25,4.068554321004819,-2340.265374076738
207,MPI-33,2024-04-29,17.16345794812541,-10640.933559695708
208,MPI-33,2024-04-30,1.455971122866188,-667.2172573580251
209,MPI-33,2024-05-01,2.79435137272774,-1509.8857952550184
210,MPI-36,2024-03-02,22.83879264648242,-13828.290949656664
211,MPI-36,2024-03-09,3.2180192487636976,-1707.3443533553245
212,MPI-36,2024-03-10,1.3694688450652657,-565.0476054040811
213,MPI-36,2024-03-15,1.183033229959403,-450.4425030028718
214,MPI-36,2024-03-19,5.508851564609596,-3109.4751836257296
215,MPI-36,2024-03-20,3.080468724125082,-1609.9116232548222
216,MPI-36,2024-03-21,8.453611580569714,-4910.58854755344
217,MPI-36,2024-03-22,3.8523408772384493,-2075.087754404887
218,MPI-36,2024-03-25,6.172216620191936,-3480.2997619526022
219,MPI-36,2024-03-27,4.8579000436783195,-2666.971294017541
220,MPI-36,2024-03-28,3.729559187257958,-1974.4759356507916
221,MPI-36,2024-03-29,3.7761188488283937,-2000.5564057335537
222,MPI-36,2024-03-30,8.146996248028167,-4652.186143352352
223,MPI-36,2024-03-31,7.018163145877493,-3960.459477664474
224,MPI-36,2024-04-01,8.818462361578112,-5046.640154581961
225,MPI-36,2024-04-02,1.4253568765774993,-574.3568671415082
226,MPI-36,2024-04-03,6.05281379401368,-3358.354360393944
227,MPI-36,2024-04-04,6.0840807057204485,-3374.896143914964
228,MPI-36,2024-04-06,1.4008646145715626,-559.6988602439675
229,MPI-36,2024-04-09,1.9627846671234785,-884.0423291868067
230,MPI-36,2024-04-10,1.4252975438194262,-562.3886083443441
231,MPI-36,2024-04-15,5.85676585542748,-3162.9529729416026
232,MPI-36,2024-04-16,5.23057746528489,-2783.9239632180274
233,MPI-36,2024-04-18,4.8892701728382155,-2584.3043980844695
234,MPI-36,2024-04-19,3.828954899127293,-1963.5470313644669
235,MPI-36,2024-04-20,2.2594726899027164,-1042.1652496918396
236,MPI-36,2024-04-22,6.190952822276666,-3330.8335291373332
237,MPI-36,2024-04-23,1.3836097754761778,-526.4051787391061
238,MPI-36,2024-04-24,9.18019572575439,-5058.392753850054
239,MPI-36,2024-04-25,6.07224892665809,-3251.331322513414
240,MPI-36,2024-04-29,2.9097751431809957,-1435.330122825844
241,MPI-36,2024-04-30,1.2858234551369165,-490.6531383826154
242,MPI-36,2024-05-01,2.413951530412973,-1145.9862390605763
243,MPI-36,2024-05-02,2.778180265064108,-1359.9553524045593
244,MPI-36,2024-05-08,2.4570916985744407,-1201.7668205556633
245,MPI-38,2024-03-03,1.1176174759157245,-130.55151977129296
246,MPI-38,2024-03-04,1.2024267000009743,-162.55019997116926
247,MPI-38,2024-03-05,1.221269079925888,-166.5960450092581
248,MPI-38,2024-03-08,1.0622304779427205,-110.02409577097026
249,MPI-38,2024-03-09,1.213701199252333,-166.41017801373778
250,MPI-38,2024-03-10,0.9713220159596591,-77.70204715913489
251,MPI-38,2024-03-11,1.212554488065815,-168.41814301849774
252,MPI-38,2024-03-13,1.0212080842443267,-98.03834768599258
253,MPI-38,2024-03-14,1.2508197066480373,-185.06464507227233
254,MPI-38,2024-03-15,1.1974230998851407,-163.541807071139
255,MPI-38,2024-03-17,1.1663102494117201,-153.20941130361052
256,MPI-38,2024-03-18,1.0107686267901959,-92.92563913141744
257,MPI-38,2024-03-22,1.073737836274871,-115.38025545545588
258,MPI-38,2024-03-25,1.165442119721572,-148.8346976402543
259,MPI-38,2024-03-27,1.1677931699398243,-147.4922572483871
260,MPI-38,2024-03-28,1.1335142662942486,-133.7274368598497
261,MPI-38,2024-04-04,1.1369665172634782,-133.33435034076402
262,MPI-38,2024-04-05,1.0380814222672743,-95.82573700393989
263,MPI-38,2024-04-06,1.0086306430319156,-86.53971663373771
264,MPI-38,2024-04-08,1.268343726040292,-181.94553875640838
265,MPI-38,2024-04-09,0.9445212036642819,-63.70906070577678
266,MPI-38,2024-04-10,1.164969423993505,-144.2153003535818
267,MPI-38,2024-04-11,1.0271996147946312,-93.97910665429879
268,MPI-38,2024-04-15,1.0918949510559652,-119.17631527272354
269,MPI-38,2024-04-16,1.1782522743045245,-150.8901933397458
270,MPI-38,2024-04-17,1.2194423142932223,-166.77056693713627
271,MPI-38,2024-04-18,1.2310575691519743,-169.21567982551556
272,MPI-38,2024-04-20,1.123692183054828,-130.29569561581553
273,MPI-38,2024-04-29,1.5320713900267349,-287.1361877383003
274,MPJ-06,2024-03-02,1.371531229074142,-294.5225625379227
275,MPJ-06,2024-03-03,1.404489698998418,-309.6942382193142
276,MPJ-06,2024-03-04,1.4692240738114808,-336.22602016377084
277,MPJ-06,2024-03-15,0.9331211578215992,-107.03335738145329
278,MPJ-06,2024-03-17,0.9537176279847882,-114.99985307229906
279,MPJ-06,2024-03-20,0.9187353918761363,-100.55853029721871
280,MPJ-06,2024-03-21,1.24966129739988,-241.4203894432563
281,MPJ-06,2024-03-23,1.296325259214472,-264.1016436337002
282,MPJ-06,2024-03-24,1.2190540290262544,-233.74149793874267
283,MPJ-06,2024-03-25,2.0161248540373937,-574.525069537231
284,MPJ-06,2024-03-30,1.1555974254764667,-212.7645237567538
285,MPJ-06,2024-03-31,1.1798477720688771,-218.28092640281858
286,MPJ-06,2024-04-04,1.2709899882969735,-287.1104494409347
287,MPJ-06,2024-04-08,0.953288724938034,-135.86857693373724
288,MPJ-06,2024-04-15,1.6777009011070667,-490.1059358037115
289,MPJ-06,2024-04-16,0.9662689996531088,-157.67564118809523
290,MPJ-06,2024-04-19,1.1275823300643617,-232.3240710574722
291,MPJ-06,2024-04-21,1.4376380262650208,-369.99638820790017
292,MPJ-06,2024-04-23,1.4220418593877424,-362.0185017974132
293,MPJ-06,2024-04-24,1.2498188775951422,-287.7640023580831
294,MPJ-06,2024-04-25,1.6936331660353592,-485.7537909824672
295,MPJ-06,2024-04-27,0.9236742174218835,-136.88661750022098
296,MPJ-06,2024-04-29,1.5986154715115868,-447.1113007451178
297,MPJ-06,2024-05-01,1.0301433935771676,-263.411453510759
298,MPJ-06,2024-05-04,0.9128520088107,-211.123186598853
299,MPJ-06,2024-05-06,0.9125906425196415,-208.59967668720756
300,MPJ-10,2024-03-02,1.0309743130311646,-779.1939020558209
301,MPJ-10,2024-03-03,1.1580876812602148,-878.8413481040542
302,MPJ-10,2024-03-04,0.9001101791655796,-594.8479734772706
303,MPJ-10,2024-04-24,1.3873043032351289,-633.9448000269075
304,MPJ-10,2024-04-29,1.2664436604129445,-486.0640667604988
305,MPJ-10,2024-05-04,0.9185745064450019,-262.91333248218996
306,MPJ-28,2024-03-02,3.4017472924700627,-1133.658841677736
307,MPJ-28,2024-03-03,2.56224287768584,-785.3258320351509
308,MPJ-28,2024-03-04,3.0063813639520496,-972.0213533544508
309,MPJ-28,2024-03-05,1.050686774731223,-157.45675664299165
310,MPJ-28,2024-03-09,0.9783255881990929,-122.05033606887041
311,MPJ-28,2024-03-10,0.9599217124496517,-114.40005271891604
312,MPJ-28,2024-03-12,0.9527743317700402,-114.1816358910396
313,MPJ-28,2024-03-19,1.003575661354297,-129.29573228294623
314,MPJ-28,2024-03-21,1.3288925206341216,-261.609076641146
315,MPJ-28,2024-03-22,2.293634816820916,-661.2930595841611
316,MPJ-28,2024-03-23,1.4543271857710645,-314.0532254283974
317,MPJ-28,2024-03-25,1.5646148304550116,-357.8996581648617
318,MPJ-28,2024-03-26,1.7902714266463897,-450.59021485280664
319,MPJ-28,2024-03-30,2.3445002482165043,-688.3449240967708
320,MPJ-28,2024-04-04,2.0107950438977906,-555.89402315674
321,MPJ-28,2024-04-07,1.5415667133563284,-353.35865592696905
322,MPJ-28,2024-04-08,1.050262710314717,-148.1716635896691
323,MPJ-28,2024-04-15,2.2509346614020678,-646.7345476532793
324,MPJ-28,2024-04-16,1.5102587009960573,-335.0133625774233
325,MPJ-28,2024-04-20,0.9220728539058244,-99.61362559067152
326,MPJ-28,2024-04-21,1.694531504148164,-415.740146719199
327,MPJ-28,2024-04-23,1.9244842759393368,-510.001847758296
328,MPJ-28,2024-04-24,1.1397833891534261,-194.2999318426932
329,MPJ-28,2024-04-25,3.1184264406277817,-1005.4510171590765
330,MPJ-28,2024-04-27,2.3677357018578853,-691.7401494977885
331,MPJ-28,2024-04-29,4.843480005088479,-1708.2335907283698
332,MPJ-28,2024-05-01,1.8535658653405431,-498.25965901712533
333,MPJ-28,2024-05-03,1.696839879363463,-435.672385928347
334,MPJ-28,2024-05-05,2.1682404949875758,-623.9483270366562
335,MPJ-28,2024-05-07,0.9054414637559807,-108.02170845387884
336,MPJ-29,2024-03-23,1.683651938598938,-1246.8717022354263
337,MPJ-29,2024-03-24,1.5662891306585385,-1143.1650319441528
338,MPJ-29,2024-04-21,0.9030068208013343,-543.1031497961412
339,MPJ-29,2024-04-29,1.9447347334990255,-1503.7637943021823
340,MPJ-29,2024-05-07,0.9722360741677205,-616.1392174972141
